seq_id	pfam_acc	pfam_name	evalue
GCF_000495835.1|Pseudomonadota|Asticcacaulis|Asticcacaulis_sp000495835|GCF_000495835.1_4334	PF06850.18	PHB_depo_C	7.3e-07
GCF_000497755.1|Pseudomonadota|Aliihoeflea|Aliihoeflea_sp000497755|GCF_000497755.1_4794	PF06850.18	PHB_depo_C	5.0e-08
GCF_000502835.1|Pseudomonadota|Mesorhizobium|Mesorhizobium_sp000502835|GCF_000502835.1_3065	PF06850.18	PHB_depo_C	6.3e-13
GCF_000502835.1|Pseudomonadota|Mesorhizobium|Mesorhizobium_sp000502835|GCF_000502835.1_3065	PF06850.18	PHB_depo_C	3.9e-08
GCF_000503055.1|Pseudomonadota|Mesorhizobium|Mesorhizobium_sp000503055|GCF_000503055.1_3902	PF06850.18	PHB_depo_C	2.6e-12
GCF_000503055.1|Pseudomonadota|Mesorhizobium|Mesorhizobium_sp000503055|GCF_000503055.1_3902	PF06850.18	PHB_depo_C	4.2e-08
GCF_000503895.1|Pseudomonadota|Hyphomicrobium_C|Hyphomicrobium_C_nitrativorans|GCF_000503895.1_216	PF06850.18	PHB_depo_C	2.2e-08
GCF_000503895.1|Pseudomonadota|Hyphomicrobium_C|Hyphomicrobium_C_nitrativorans|GCF_000503895.1_216	PF06850.18	PHB_depo_C	2.4e-06
GCF_000506985.1|Pseudomonadota|Advenella|Advenella_kashmirensis_A|GCF_000506985.1_4779	PF06850.18	PHB_depo_C	1.4e-01
GCF_000506985.1|Pseudomonadota|Advenella|Advenella_kashmirensis_A|GCF_000506985.1_4779	PF06850.18	PHB_depo_C	5.1e-10
GCF_000508185.1|Pseudomonadota|Sphingobium|Sphingobium_sp000508185|GCF_000508185.1_7088	PF06850.18	PHB_depo_C	1.3e-15
GCF_000513955.1|Pseudomonadota|Pseudoxanthomonas|Pseudoxanthomonas_suwonensis_C|GCF_000513955.1_1993	PF06850.18	PHB_depo_C	2.1e-07
GCF_000513955.1|Pseudomonadota|Pseudoxanthomonas|Pseudoxanthomonas_suwonensis_C|GCF_000513955.1_1993	PF06850.18	PHB_depo_C	3.6e-01
GCF_000513955.1|Pseudomonadota|Pseudoxanthomonas|Pseudoxanthomonas_suwonensis_C|GCF_000513955.1_1993	PF06850.18	PHB_depo_C	1.7e+03
GCF_000515415.1|Pseudomonadota|Bradyrhizobium|Bradyrhizobium_sp000515415|GCF_000515415.1_10594	PF06850.18	PHB_depo_C	1.3e-08
GCF_000515415.1|Pseudomonadota|Bradyrhizobium|Bradyrhizobium_sp000515415|GCF_000515415.1_10594	PF06850.18	PHB_depo_C	4.7e-10
GCF_000518645.1|Pseudomonadota|Curvibacter|Curvibacter_gracilis|GCF_000518645.1_3476	PF06850.18	PHB_depo_C	1.0e-06
GCF_000518645.1|Pseudomonadota|Curvibacter|Curvibacter_gracilis|GCF_000518645.1_3476	PF06850.18	PHB_depo_C	1.5e+02
GCF_000518645.1|Pseudomonadota|Curvibacter|Curvibacter_gracilis|GCF_000518645.1_3476	PF06850.18	PHB_depo_C	1.6e+00
GCF_000518645.1|Pseudomonadota|Curvibacter|Curvibacter_gracilis|GCF_000518645.1_9260	PF06850.18	PHB_depo_C	1.4e-12
GCF_000518645.1|Pseudomonadota|Curvibacter|Curvibacter_gracilis|GCF_000518645.1_9260	PF06850.18	PHB_depo_C	1.9e-08
GCF_000519185.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_nodosa|GCF_000519185.1_3177	PF06850.18	PHB_depo_C	1.8e-07
GCF_000519185.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_nodosa|GCF_000519185.1_3177	PF06850.18	PHB_depo_C	1.1e-01
GCF_000600295.1|Pseudomonadota|Hylemonella|Hylemonella_gracilis_A|GCF_000600295.1_3860	PF06850.18	PHB_depo_C	7.6e+01
GCF_000600295.1|Pseudomonadota|Hylemonella|Hylemonella_gracilis_A|GCF_000600295.1_3860	PF06850.18	PHB_depo_C	1.6e-03
GCF_000600295.1|Pseudomonadota|Hylemonella|Hylemonella_gracilis_A|GCF_000600295.1_3860	PF06850.18	PHB_depo_C	1.8e-08
GCF_000617845.2|Pseudomonadota|Bradyrhizobium|Bradyrhizobium_sp000617845|GCF_000617845.2_4316	PF06850.18	PHB_depo_C	4.6e-06
GCF_000617845.2|Pseudomonadota|Bradyrhizobium|Bradyrhizobium_sp000617845|GCF_000617845.2_4316	PF06850.18	PHB_depo_C	3.1e-09
GCF_000620665.1|Pseudomonadota|Sphingomicrobium|Sphingomicrobium_sp000620665|GCF_000620665.1_555	PF06850.18	PHB_depo_C	1.6e-07
GCF_000620665.1|Pseudomonadota|Sphingomicrobium|Sphingomicrobium_sp000620665|GCF_000620665.1_555	PF06850.18	PHB_depo_C	1.1e-08
GCF_000636015.1|Pseudomonadota|Rhodomicrobium|Rhodomicrobium_udaipurense|GCF_000636015.1_60	PF06850.18	PHB_depo_C	3.5e-18
GCF_000661955.1|Pseudomonadota|Stenotrophomonas|Stenotrophomonas_rhizophila|GCF_000661955.1_4686	PF06850.18	PHB_depo_C	6.3e-04
GCF_000661955.1|Pseudomonadota|Stenotrophomonas|Stenotrophomonas_rhizophila|GCF_000661955.1_4686	PF06850.18	PHB_depo_C	6.2e-07
GCF_000661955.1|Pseudomonadota|Stenotrophomonas|Stenotrophomonas_rhizophila|GCF_000661955.1_4686	PF06850.18	PHB_depo_C	1.8e-08
GCF_000684975.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_acidipaludis|GCF_000684975.1_1831	PF06850.18	PHB_depo_C	1.8e+00
GCF_000684975.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_acidipaludis|GCF_000684975.1_1831	PF06850.18	PHB_depo_C	5.5e-04
GCF_000684975.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_acidipaludis|GCF_000684975.1_4356	PF06850.18	PHB_depo_C	8.5e-08
GCF_000684975.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_acidipaludis|GCF_000684975.1_4356	PF06850.18	PHB_depo_C	5.1e-07
GCF_000685035.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_ferrariae|GCF_000685035.1_4070	PF06850.18	PHB_depo_C	1.7e-06
GCF_000685035.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_ferrariae|GCF_000685035.1_6681	PF06850.18	PHB_depo_C	4.2e-14
GCF_000685035.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_ferrariae|GCF_000685035.1_6681	PF06850.18	PHB_depo_C	6.6e-07
GCF_000685075.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_oxyphila|GCF_000685075.1_13815	PF06850.18	PHB_depo_C	1.7e-10
GCF_000685075.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_oxyphila|GCF_000685075.1_8606	PF06850.18	PHB_depo_C	9.0e-11
GCF_000685095.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_caledonica|GCF_000685095.1_9608	PF06850.18	PHB_depo_C	5.5e-20
GCF_000685275.1|Pseudomonadota|Hyphomonas|Hyphomonas_johnsonii|GCF_000685275.1_4954	PF06850.18	PHB_depo_C	5.2e-10
GCF_000685275.1|Pseudomonadota|Hyphomonas|Hyphomonas_johnsonii|GCF_000685275.1_4954	PF06850.18	PHB_depo_C	9.0e-09
GCF_000698555.1|Pseudomonadota|Caballeronia|Caballeronia_grimmiae|GCF_000698555.1_1723	PF06850.18	PHB_depo_C	4.4e-19
GCF_000698595.1|Pseudomonadota|Caballeronia|Caballeronia_glathei|GCF_000698595.1_3111	PF06850.18	PHB_depo_C	2.9e-01
GCF_000698595.1|Pseudomonadota|Caballeronia|Caballeronia_glathei|GCF_000698595.1_3111	PF06850.18	PHB_depo_C	1.4e-09
GCF_000698595.1|Pseudomonadota|Caballeronia|Caballeronia_glathei|GCF_000698595.1_3111	PF06850.18	PHB_depo_C	1.5e-08
GCF_000698595.1|Pseudomonadota|Caballeronia|Caballeronia_glathei|GCF_000698595.1_6795	PF06850.18	PHB_depo_C	4.0e-06
GCF_000698595.1|Pseudomonadota|Caballeronia|Caballeronia_glathei|GCF_000698595.1_6796	PF06850.18	PHB_depo_C	5.5e-03
GCF_000698595.1|Pseudomonadota|Caballeronia|Caballeronia_glathei|GCF_000698595.1_6796	PF06850.18	PHB_depo_C	2.4e-02
GCF_000702305.1|Pseudomonadota|Ancylobacter|Ancylobacter_sp000702305|GCF_000702305.1_2241	PF06850.18	PHB_depo_C	1.1e+02
GCF_000702305.1|Pseudomonadota|Ancylobacter|Ancylobacter_sp000702305|GCF_000702305.1_2241	PF06850.18	PHB_depo_C	1.3e-07
GCF_000702305.1|Pseudomonadota|Ancylobacter|Ancylobacter_sp000702305|GCF_000702305.1_2241	PF06850.18	PHB_depo_C	1.2e-07
GCF_000725385.1|Pseudomonadota|Dyella|Dyella_japonica_C|GCF_000725385.1_6993	PF06850.18	PHB_depo_C	4.3e-05
GCF_000725385.1|Pseudomonadota|Dyella|Dyella_japonica_C|GCF_000725385.1_6993	PF06850.18	PHB_depo_C	1.3e-09
GCF_000731315.1|Pseudomonadota|Neorhizobium|Neorhizobium_galegae|GCF_000731315.1_7501	PF06850.18	PHB_depo_C	2.4e-05
GCF_000731315.1|Pseudomonadota|Neorhizobium|Neorhizobium_galegae|GCF_000731315.1_7501	PF06850.18	PHB_depo_C	4.7e+03
GCF_000731315.1|Pseudomonadota|Neorhizobium|Neorhizobium_galegae|GCF_000731315.1_7501	PF06850.18	PHB_depo_C	1.0e-06
GCF_000732195.1|Pseudomonadota|Neorhizobium|Neorhizobium_vignae|GCF_000732195.1_5946	PF06850.18	PHB_depo_C	6.5e-11
GCF_000732195.1|Pseudomonadota|Neorhizobium|Neorhizobium_vignae|GCF_000732195.1_5946	PF06850.18	PHB_depo_C	6.4e-08
GCF_000733775.1|Pseudomonadota|Thiomonas_A|Thiomonas_A_sp000733775|GCF_000733775.1_2330	PF06850.18	PHB_depo_C	2.8e-05
GCF_000733775.1|Pseudomonadota|Thiomonas_A|Thiomonas_A_sp000733775|GCF_000733775.1_2330	PF06850.18	PHB_depo_C	1.7e-03
GCF_000733775.1|Pseudomonadota|Thiomonas_A|Thiomonas_A_sp000733775|GCF_000733775.1_2330	PF06850.18	PHB_depo_C	3.3e-05
GCF_000737065.1|Pseudomonadota|Thioclava|Thioclava_atlantica|GCF_000737065.1_618	PF06850.18	PHB_depo_C	9.8e-12
GCF_000737065.1|Pseudomonadota|Thioclava|Thioclava_atlantica|GCF_000737065.1_618	PF06850.18	PHB_depo_C	7.6e-09
GCF_000739735.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_ginsengisoli|GCF_000739735.1_2977	PF06850.18	PHB_depo_C	1.2e-03
GCF_000739735.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_ginsengisoli|GCF_000739735.1_2977	PF06850.18	PHB_depo_C	2.5e-02
GCF_000739735.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_ginsengisoli|GCF_000739735.1_2977	PF06850.18	PHB_depo_C	2.6e-01
GCF_000739775.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_heleia|GCF_000739775.1_2006	PF06850.18	PHB_depo_C	1.4e-11
GCF_000739775.1|Pseudomonadota|Paraburkholderia|Paraburkholderia_heleia|GCF_000739775.1_2006	PF06850.18	PHB_depo_C	8.4e-09
GCF_000740675.1|Pseudomonadota|Telluria|Telluria_sp000740675|GCF_000740675.1_3935	PF06850.18	PHB_depo_C	2.7e-22
GCF_000744095.1|Pseudomonadota|Cupriavidus|Cupriavidus_necator_A|GCF_000744095.1_3080	PF06850.18	PHB_depo_C	3.1e-16
GCF_000744705.1|Actinomycetota|Streptacidiphilus|Streptacidiphilus_albus|GCF_000744705.1_7138	PF10503.15	Esterase_PHB	1.1e-06
GCF_000745215.1|Pseudomonadota|Methylosinus|Methylosinus_sp000745215|GCF_000745215.1_2846	PF06850.18	PHB_depo_C	4.9e-16
GCF_000745235.1|Pseudomonadota|Luteibacter|Luteibacter_mycovicinus|GCF_000745235.1_2039	PF06850.18	PHB_depo_C	1.6e-02
GCF_000745235.1|Pseudomonadota|Luteibacter|Luteibacter_mycovicinus|GCF_000745235.1_2039	PF06850.18	PHB_depo_C	2.5e-08
GCF_000745265.1|Pseudomonadota|Telluria|Telluria_sp000745265|GCF_000745265.1_7458	PF06850.18	PHB_depo_C	3.0e-05
GCF_000745265.1|Pseudomonadota|Telluria|Telluria_sp000745265|GCF_000745265.1_7458	PF06850.18	PHB_depo_C	7.5e-08
GCF_000746085.1|Pseudomonadota|Methylocapsa|Methylocapsa_aurea|GCF_000746085.1_202	PF06850.18	PHB_depo_C	2.5e-08
GCF_000757485.1|Pseudomonadota|Achromobacter|Achromobacter_sp000757485|GCF_000757485.1_2739	PF06850.18	PHB_depo_C	1.7e-09
GCF_000757485.1|Pseudomonadota|Achromobacter|Achromobacter_sp000757485|GCF_000757485.1_2739	PF06850.18	PHB_depo_C	6.0e-06
GCF_000761245.1|Pseudomonadota|Comamonas|Comamonas_testosteroni_C|GCF_000761245.1_2143	PF06850.18	PHB_depo_C	8.0e-04
GCF_000761245.1|Pseudomonadota|Comamonas|Comamonas_testosteroni_C|GCF_000761245.1_2143	PF06850.18	PHB_depo_C	1.8e-09
GCF_000767465.1|Pseudomonadota|Novosphingobium|Novosphingobium_pentaromativorans|GCF_000767465.1_5883	PF06850.18	PHB_depo_C	6.3e+01
GCF_000767465.1|Pseudomonadota|Novosphingobium|Novosphingobium_pentaromativorans|GCF_000767465.1_5883	PF06850.18	PHB_depo_C	2.9e-07
GCF_000768065.1|Pseudomonadota|Aquabacterium|Aquabacterium_sp000768065|GCF_000768065.1_2298	PF06850.18	PHB_depo_C	2.1e-05
GCF_000768065.1|Pseudomonadota|Aquabacterium|Aquabacterium_sp000768065|GCF_000768065.1_2298	PF06850.18	PHB_depo_C	2.4e-14
GCF_000768065.1|Pseudomonadota|Aquabacterium|Aquabacterium_sp000768065|GCF_000768065.1_2298	PF14697.12	Fer4_21	8.3e-06
GCF_000768335.1|Pseudomonadota|Novilysobacter|Novilysobacter_arseniciresistens|GCF_000768335.1_2434	PF06850.18	PHB_depo_C	7.8e-07
GCF_000768335.1|Pseudomonadota|Novilysobacter|Novilysobacter_arseniciresistens|GCF_000768335.1_2434	PF06850.18	PHB_depo_C	4.7e-05
GCF_000768345.1|Pseudomonadota|Novilysobacter|Novilysobacter_concretionis|GCF_000768345.1_1856	PF06850.18	PHB_depo_C	3.9e-03
GCF_000768345.1|Pseudomonadota|Novilysobacter|Novilysobacter_concretionis|GCF_000768345.1_1856	PF06850.18	PHB_depo_C	4.8e-07
GCF_000768355.1|Pseudomonadota|Aerolutibacter|Aerolutibacter_daejeonensis|GCF_000768355.1_1951	PF06850.18	PHB_depo_C	3.3e-07
GCF_000768355.1|Pseudomonadota|Aerolutibacter|Aerolutibacter_daejeonensis|GCF_000768355.1_1951	PF06850.18	PHB_depo_C	5.6e+00
GCF_000785435.2|Pseudomonadota|Paraburkholderia|Paraburkholderia_sacchari|GCF_000785435.2_7953	PF06850.18	PHB_depo_C	1.2e-19
GCF_000786695.1|Pseudomonadota|Collimonas|Collimonas_arenae_A|GCF_000786695.1_9058	PF06850.18	PHB_depo_C	3.6e-07
GCF_000787715.1|Pseudomonadota|Sphingomonas|Sphingomonas_parapaucimobilis|GCF_000787715.1_4656	PF06850.18	PHB_depo_C	6.1e-09
GCF_000802365.1|Pseudomonadota|Xanthomonas|Xanthomonas_cannabis|GCF_000802365.1_1526	PF06850.18	PHB_depo_C	1.0e-08
GCF_000802365.1|Pseudomonadota|Xanthomonas|Xanthomonas_cannabis|GCF_000802365.1_1526	PF06850.18	PHB_depo_C	1.9e-03
GCF_000802365.1|Pseudomonadota|Xanthomonas|Xanthomonas_cannabis|GCF_000802365.1_1526	PF06850.18	PHB_depo_C	3.7e-02
GCF_000812465.1|Pseudomonadota|Cupriavidus|Cupriavidus_sp000812465|GCF_000812465.1_1425	PF06850.18	PHB_depo_C	4.4e-04
GCF_000812465.1|Pseudomonadota|Cupriavidus|Cupriavidus_sp000812465|GCF_000812465.1_1425	PF06850.18	PHB_depo_C	1.8e-04
GCF_000812465.1|Pseudomonadota|Cupriavidus|Cupriavidus_sp000812465|GCF_000812465.1_5602	PF06850.18	PHB_depo_C	3.6e-22
GCF_000814025.1|Pseudomonadota|Tateyamaria|Tateyamaria_sp000814025|GCF_000814025.1_1959	PF06850.18	PHB_depo_C	6.9e-26
GCF_000814845.2|Pseudomonadota|Pandoraea|Pandoraea_sputorum|GCF_000814845.2_5030	PF06850.18	PHB_depo_C	5.4e-07
GCF_000814845.2|Pseudomonadota|Pandoraea|Pandoraea_sputorum|GCF_000814845.2_5030	PF06850.18	PHB_depo_C	1.1e-09
GCF_000815105.2|Pseudomonadota|Pandoraea|Pandoraea_pulmonicola|GCF_000815105.2_3009	PF06850.18	PHB_depo_C	2.8e-02
GCF_000815105.2|Pseudomonadota|Pandoraea|Pandoraea_pulmonicola|GCF_000815105.2_3009	PF06850.18	PHB_depo_C	9.8e-10
GCF_000832305.1|Pseudomonadota|Cupriavidus|Cupriavidus_basilensis_F|GCF_000832305.1_2035	PF06850.18	PHB_depo_C	3.0e-02
GCF_000832305.1|Pseudomonadota|Cupriavidus|Cupriavidus_basilensis_F|GCF_000832305.1_2035	PF06850.18	PHB_depo_C	7.8e-11
GCF_000832305.1|Pseudomonadota|Cupriavidus|Cupriavidus_basilensis_F|GCF_000832305.1_5232	PF06850.18	PHB_depo_C	8.9e-03
GCF_000832305.1|Pseudomonadota|Cupriavidus|Cupriavidus_basilensis_F|GCF_000832305.1_5232	PF06850.18	PHB_depo_C	5.3e-04
GCF_000832305.1|Pseudomonadota|Cupriavidus|Cupriavidus_basilensis_F|GCF_000832305.1_5232	PF06850.18	PHB_depo_C	4.1e-05
GCF_000834655.1|Pseudomonadota|Variovorax|Variovorax_paradoxus_F|GCF_000834655.1_2701	PF06850.18	PHB_depo_C	1.9e-06
GCF_000834655.1|Pseudomonadota|Variovorax|Variovorax_paradoxus_F|GCF_000834655.1_2701	PF06850.18	PHB_depo_C	3.9e-06
GCF_000949135.2|Pseudomonadota|Burkholderia|Burkholderia_sp000949135|GCF_000949135.2_9304	PF06850.18	PHB_depo_C	4.3e-07
GCF_000949135.2|Pseudomonadota|Burkholderia|Burkholderia_sp000949135|GCF_000949135.2_9304	PF06850.18	PHB_depo_C	7.5e-06
GCF_000963005.1|Pseudomonadota|Xanthomonas_A|Xanthomonas_A_sp000963005|GCF_000963005.1_3200	PF06850.18	PHB_depo_C	2.7e-08
GCF_000963005.1|Pseudomonadota|Xanthomonas_A|Xanthomonas_A_sp000963005|GCF_000963005.1_3200	PF06850.18	PHB_depo_C	8.9e-04
GCF_000964085.1|Pseudomonadota|Luteibacter|Luteibacter_yeojuensis_A|GCF_000964085.1_4574	PF06850.18	PHB_depo_C	5.8e-06
GCF_000964085.1|Pseudomonadota|Luteibacter|Luteibacter_yeojuensis_A|GCF_000964085.1_4574	PF06850.18	PHB_depo_C	5.8e-13
GCF_000969605.1|Pseudomonadota|Aquincola|Aquincola_tertiaricarbonis|GCF_000969605.1_4133	PF06850.18	PHB_depo_C	9.6e-04
GCF_000969605.1|Pseudomonadota|Aquincola|Aquincola_tertiaricarbonis|GCF_000969605.1_4133	PF06850.18	PHB_depo_C	4.0e-04
GCF_000969605.1|Pseudomonadota|Aquincola|Aquincola_tertiaricarbonis|GCF_000969605.1_4133	PF06850.18	PHB_depo_C	5.0e-03
GCF_000973625.1|Pseudomonadota|Polynucleobacter|Polynucleobacter_duraquae|GCF_000973625.1_1233	PF06850.18	PHB_depo_C	1.3e-09
GCF_001005825.1|Pseudomonadota|Neorhizobium|Neorhizobium_sp001005825|GCF_001005825.1_1655	PF06850.18	PHB_depo_C	2.4e-11
GCF_001005825.1|Pseudomonadota|Neorhizobium|Neorhizobium_sp001005825|GCF_001005825.1_1655	PF06850.18	PHB_depo_C	4.1e-06
GCF_001006325.2|Pseudomonadota|Afipia|Afipia_massiliensis_A|GCF_001006325.2_2736	PF06850.18	PHB_depo_C	3.4e-07
GCF_001006325.2|Pseudomonadota|Afipia|Afipia_massiliensis_A|GCF_001006325.2_2736	PF06850.18	PHB_depo_C	1.1e+03
GCF_001006325.2|Pseudomonadota|Afipia|Afipia_massiliensis_A|GCF_001006325.2_2736	PF06850.18	PHB_depo_C	1.1e-09
GCF_001007875.1|Pseudomonadota|Sedimenticola|Sedimenticola_thiotaurini|GCF_001007875.1_2498	PF06850.18	PHB_depo_C	7.3e-04
GCF_001007875.1|Pseudomonadota|Sedimenticola|Sedimenticola_thiotaurini|GCF_001007875.1_2498	PF06850.18	PHB_depo_C	7.6e-08
GCF_001007875.1|Pseudomonadota|Sedimenticola|Sedimenticola_thiotaurini|GCF_001007875.1_2498	PF06850.18	PHB_depo_C	6.2e-08
GCF_001010415.1|Pseudomonadota|Xanthomonas|Xanthomonas_pisi|GCF_001010415.1_836	PF06850.18	PHB_depo_C	5.9e-07
GCF_001010415.1|Pseudomonadota|Xanthomonas|Xanthomonas_pisi|GCF_001010415.1_836	PF06850.18	PHB_depo_C	2.7e-20
GCF_001013475.1|Pseudomonadota|Xanthomonas|Xanthomonas_arboricola|GCF_001013475.1_445	PF06850.18	PHB_depo_C	3.5e-05
GCF_001013475.1|Pseudomonadota|Xanthomonas|Xanthomonas_arboricola|GCF_001013475.1_445	PF06850.18	PHB_depo_C	1.5e-07
GCF_001014615.2|Pseudomonadota|LBCQ02|LBCQ02_sp001014615|GCF_001014615.2_12	PF06850.18	PHB_depo_C	1.2e-15
GCF_001029105.3|Pseudomonadota|Pandoraea|Pandoraea_faecigallinarum|GCF_001029105.3_2530	PF06850.18	PHB_depo_C	2.1e-19
GCF_001040945.1|Pseudomonadota|Herbaspirillum|Herbaspirillum_seropedicae|GCF_001040945.1_1189	PF06850.18	PHB_depo_C	2.4e-02
GCF_001040945.1|Pseudomonadota|Herbaspirillum|Herbaspirillum_seropedicae|GCF_001040945.1_1189	PF06850.18	PHB_depo_C	4.8e-05
GCF_001040945.1|Pseudomonadota|Herbaspirillum|Herbaspirillum_seropedicae|GCF_001040945.1_3112	PF06850.18	PHB_depo_C	6.0e-11
GCF_001040945.1|Pseudomonadota|Herbaspirillum|Herbaspirillum_seropedicae|GCF_001040945.1_3112	PF06850.18	PHB_depo_C	4.3e-07
GCF_001043175.1|Pseudomonadota|Marinobacter|Marinobacter_psychrophilus|GCF_001043175.1_5040	PF06850.18	PHB_depo_C	4.8e-08
GCF_001182895.1|Pseudomonadota|Frateuria_B|Frateuria_B_defendens|GCF_001182895.1_39	PF06850.18	PHB_depo_C	6.1e-08
GCF_001182895.1|Pseudomonadota|Frateuria_B|Frateuria_B_defendens|GCF_001182895.1_39	PF06850.18	PHB_depo_C	1.4e-04
GCF_001189245.1|Pseudomonadota|Bradyrhizobium|Bradyrhizobium_pachyrhizi|GCF_001189245.1_8756	PF06850.18	PHB_depo_C	5.5e-04
GCF_001189245.1|Pseudomonadota|Bradyrhizobium|Bradyrhizobium_pachyrhizi|GCF_001189245.1_8756	PF06850.18	PHB_depo_C	4.3e-03
GCF_001189365.1|Pseudomonadota|Caballeronia|Caballeronia_verschuerenii|GCF_001189365.1_2445	PF06850.18	PHB_depo_C	6.5e-08
GCF_001189365.1|Pseudomonadota|Caballeronia|Caballeronia_verschuerenii|GCF_001189365.1_2445	PF06850.18	PHB_depo_C	4.5e-02
GCF_001189365.1|Pseudomonadota|Caballeronia|Caballeronia_verschuerenii|GCF_001189365.1_2445	PF06850.18	PHB_depo_C	4.8e+00
GCF_001189845.1|Pseudomonadota|Bradyrhizobium|Bradyrhizobium_tropiciagri|GCF_001189845.1_6956	PF06850.18	PHB_depo_C	9.0e-09
GCF_001189845.1|Pseudomonadota|Bradyrhizobium|Bradyrhizobium_tropiciagri|GCF_001189845.1_6956	PF06850.18	PHB_depo_C	8.2e-11
GCF_001189915.1|Pseudomonadota|Herbaspirillum|Herbaspirillum_autotrophicum|GCF_001189915.1_11792	PF06850.18	PHB_depo_C	4.3e-08
GCF_001189915.1|Pseudomonadota|Herbaspirillum|Herbaspirillum_autotrophicum|GCF_001189915.1_9277	PF06850.18	PHB_depo_C	1.1e-01
GCF_001189915.1|Pseudomonadota|Herbaspirillum|Herbaspirillum_autotrophicum|GCF_001189915.1_9277	PF06850.18	PHB_depo_C	1.7e-08
GCF_001189955.1|Pseudomonadota|Herbaspirillum|Herbaspirillum_chlorophenolicum|GCF_001189955.1_7005	PF06850.18	PHB_depo_C	6.0e-15
GCF_001189965.1|Pseudomonadota|Herbaspirillum|Herbaspirillum_rhizosphaerae|GCF_001189965.1_5014	PF06850.18	PHB_depo_C	7.8e-07
GCF_001189965.1|Pseudomonadota|Herbaspirillum|Herbaspirillum_rhizosphaerae|GCF_001189965.1_5014	PF06850.18	PHB_depo_C	5.9e-03
GCF_001189965.1|Pseudomonadota|Herbaspirillum|Herbaspirillum_rhizosphaerae|GCF_001189965.1_5014	PF06850.18	PHB_depo_C	2.7e-02
GCF_001189965.1|Pseudomonadota|Herbaspirillum|Herbaspirillum_rhizosphaerae|GCF_001189965.1_5859	PF06850.18	PHB_depo_C	3.1e-11
GCF_001191005.1|Pseudomonadota|Rugamonas|Rugamonas_sp001191005|GCF_001191005.1_5105	PF06850.18	PHB_depo_C	5.5e-04
GCF_001191005.1|Pseudomonadota|Rugamonas|Rugamonas_sp001191005|GCF_001191005.1_5105	PF06850.18	PHB_depo_C	1.4e-03
GCF_001238275.1|Pseudomonadota|Bradyrhizobium|Bradyrhizobium_viridifuturi|GCF_001238275.1_6616	PF06850.18	PHB_depo_C	3.7e-08
GCF_001298265.1|Pseudomonadota|Allobosea|Allobosea_vaviloviae_B|GCF_001298265.1_8525	PF06850.18	PHB_depo_C	1.9e-13
GCF_001305965.1|Pseudomonadota|Andeanibacterium|Andeanibacterium_sp001305965|GCF_001305965.1_4821	PF06850.18	PHB_depo_C	8.7e-10
GCF_001305965.1|Pseudomonadota|Andeanibacterium|Andeanibacterium_sp001305965|GCF_001305965.1_4821	PF06850.18	PHB_depo_C	4.2e-06
GCF_001310775.1|Pseudomonadota|Stenotrophomonas|Stenotrophomonas_pictorum|GCF_001310775.1_2365	PF06850.18	PHB_depo_C	7.8e-06
GCF_001375595.1|Pseudomonadota|Phenylobacterium|Phenylobacterium_immobile|GCF_001375595.1_2542	PF06850.18	PHB_depo_C	2.1e-05
GCF_001375595.1|Pseudomonadota|Phenylobacterium|Phenylobacterium_immobile|GCF_001375595.1_2542	PF06850.18	PHB_depo_C	3.8e-01
GCF_001418005.1|Pseudomonadota|Chelatococcus_A|Chelatococcus_A_sambhunathii|GCF_001418005.1_3364	PF06850.18	PHB_depo_C	3.0e-11
GCF_001418005.1|Pseudomonadota|Chelatococcus_A|Chelatococcus_A_sambhunathii|GCF_001418005.1_3364	PF06850.18	PHB_depo_C	6.9e-10
GCF_001422885.1|Pseudomonadota|Methylobacterium|Methylobacterium_sp001422885|GCF_001422885.1_3320	PF06850.18	PHB_depo_C	5.1e-09
GCF_001423085.1|Pseudomonadota|Methylobacterium|Methylobacterium_sp001423085|GCF_001423085.1_5503	PF06850.18	PHB_depo_C	4.2e-01
GCF_001423085.1|Pseudomonadota|Methylobacterium|Methylobacterium_sp001423085|GCF_001423085.1_5503	PF06850.18	PHB_depo_C	2.1e-09
GCF_001423585.1|Pseudomonadota|Xanthomonas|Xanthomonas_sp001423585|GCF_001423585.1_648	PF06850.18	PHB_depo_C	1.4e-23
GCF_001424165.1|Pseudomonadota|Telluria|Telluria_sp001424165|GCF_001424165.1_3076	PF06850.18	PHB_depo_C	4.7e-08
